id,document_number,title,url,legal_type,legal_sectors,issuing_authority,issuance_date,signers
687319,3978/QĐ-BYT,"Quyết định 3978/QĐ-BYT năm 2025 về Tài liệu hướng dẫn quy trình thu thập, cập nhật, chỉnh sửa và kiểm tra, phúc tra dữ liệu của Hệ thống quản lý thông tin trẻ em tại cơ sở do Bộ trưởng Bộ Y tế ban hành",https://thuvienphapluat.vn/van-ban/Cong-nghe-thong-tin/Quyet-dinh-3978-QD-BYT-2025-Tai-lieu-huong-dan-thu-thap-du-lieu-He-thong-quan-ly-thong-tin-tre-em-687319.aspx,Quyết định,"Công nghệ thông tin, Thể thao - Y tế",Bộ Y tế,,Nguyễn Tri Thức:7654
675751,1103/QĐ-UBND,"Quyết định 1103/QĐ-UBND năm 2018 công bố thủ tục hành chính mới, sửa đổi, bổ sung, bãi bỏ lĩnh vực an toàn vệ sinh thực phẩm và dinh dưỡng thuộc phạm vi của ngành Y tế tỉnh Đồng Nai",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1103-QD-UBND-2018-thu-tuc-hanh-chinh-an-toan-ve-sinh-thuc-pham-nganh-Y-te-Dong-Nai-675751.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Đồng Nai,,Trần Văn Vĩnh:2735
678761,1101/QĐ-UBND,Quyết định 1101/QĐ-UBND năm 2025 công bố Danh mục thủ tục hành chính bị bãi bỏ lĩnh vực Y tế dự phòng thuộc thẩm quyền giải quyết của Sở Y tế tỉnh Lạng Sơn,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1101-QD-UBND-2025-thu-tuc-hanh-chinh-Y-te-du-phong-thuoc-So-Y-te-Lang-Son-678761.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Lạng Sơn,,Dương Xuân Huyên:6341
678849,354/QĐ-UBND,"Quyết định 354/QĐ-UBND năm 2025 công bố Danh mục thủ tục hành chính mới, được thay thế, bị bãi bỏ và phê duyệt Quy trình nội bộ trong giải quyết thủ tục hành chính lĩnh vực Y tế dự phòng theo cơ chế một cửa thuộc phạm vi chức năng quản lý của Sở Y tế tỉnh Lạng Sơn",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-354-QD-UBND-2025-cong-bo-thu-tuc-hanh-chinh-linh-vuc-Y-te-du-phong-So-Y-te-Lang-Son-678849.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Lạng Sơn,,Dương Xuân Huyên:6341
696785,318/QĐ-UBND,"Quyết định 318/QĐ-UBND năm 2026 về Quy chế phối hợp giữa Sở Y tế và Ủy ban nhân dân các xã, phường trong thực hiện nhiệm vụ bảo vệ, chăm sóc và nâng cao sức khỏe nhân dân trên địa bàn tỉnh Gia Lai",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-318-QD-UBND-2026-Quy-che-phoi-hop-giua-So-Y-te-va-Uy-ban-xa-nang-cao-suc-khoe-nhan-dan-Gia-Lai-696785.aspx,Quyết định,Thể thao - Y tế,Tỉnh Gia Lai,,Nguyễn Thị Thanh Lịch:6822
449019,23/2020/QĐ-UBND,"Quyết định 23/2020/QĐ-UBND quy định về nội dung quản lý nhà nước về an toàn thực phẩm thuộc phạm vi quản lý của ngành Nông nghiệp và Phát triển nông thôn đối với cơ sở sản xuất, kinh doanh thực phẩm nông, lâm, thủy sản trên địa bàn tỉnh Bắc Giang",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-23-2020-QD-UBND-quan-ly-ve-an-toan-thuc-pham-nganh-Nong-nghiep-tinh-Bac-Giang-449019.aspx,Quyết định,Thể thao - Y tế,Tỉnh Bắc Giang,,Lại Thanh Sơn:3514
690259,130/QĐ-TTg,Quyết định 130/QĐ-TTg năm 2026 về Kế hoạch triển khai thi hành Luật Phòng bệnh 2025 do Thủ tướng Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-130-QD-TTg-2026-Ke-hoach-trien-khai-thi-hanh-Luat-Phong-benh-690259.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Thủ tướng Chính phủ,,Lê Thành Long:943
567881,352/QĐ-QLD,Quyết định 352/QĐ-QLD năm 2023 về Danh mục 231 thuốc sản xuất trong nước được gia hạn giấy đăng ký lưu hành tại Việt Nam - Đợt 184 do Cục trưởng Cục Quản lý Dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-352-QD-QLD-2023-danh-muc-231-thuoc-san-xuat-duoc-gia-han-giay-dang-ky-luu-hanh-Dot-184-567881.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,,Vũ Tuấn Cường:2225
224392,05/2014/QĐ-UBND,"Quyết định 05/2014/QĐ-UBND quy định mức hỗ trợ một phần chi phí khám, chữa bệnh cho người nghèo, người gặp khó khăn đột xuất do mắc bệnh nặng, bệnh hiểm nghèo trên địa bàn tỉnh Đắk Nông",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-05-2014-QD-UBND-ho-tro-chi-phi-kham-chua-benh-Daknong-2014-224392.aspx,Quyết định,"Thể thao - Y tế, Văn hóa - Xã hội",Tỉnh Đắk Nông,,Lê Diễn:2967
654245,1346/QĐ-UBND,"Quyết định 1346/QĐ-UBND năm 2025 công bố Danh mục thủ tục hành chính được sửa đổi, bổ sung trong lĩnh vực Thiết bị y tế thuộc phạm vi chức năng quản lý của Sở Y tế tỉnh Bình Định",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1346-QD-UBND-2025-cong-bo-thu-tuc-hanh-chinh-thiet-bi-y-te-So-Y-te-Binh-Dinh-654245.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Bình Định,,Lâm Hải Giang:5500
659558,684/QĐ-UBND,Quyết định 684/QĐ-UBND năm 2025 công bố Danh mục thủ tục hành chính bị bãi bỏ trong lĩnh vực Y tế dự phòng thuộc thẩm quyền giải quyết của Sở Y tế tỉnh Cao Bằng,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-684-QD-UBND-2025-cong-bo-thu-tuc-hanh-chinh-y-te-du-phong-So-Y-te-Cao-Bang-659558.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Cao Bằng,,Trịnh Trường Huy:7410
536442,21/2022/QĐ-UBND,"Quyết định 21/2022/QĐ-UBND bãi bỏ Quyết định 42/2012/QĐ-UBND quy định chế độ khen thưởng giải tỉnh, đại hội thể dục thể thao cấp tỉnh, các giải toàn quốc, các giải quốc tế; tiền công của huấn luyện viên, vận động viên học sinh năng khiếu thể thao trên địa bàn tỉnh Thái Nguyên",https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Quyet-dinh-21-2022-QD-UBND-bai-bo-Quyet-dinh-42-2012-QD-UBND-Thai-Nguyen-536442.aspx,Quyết định,"Tài chính nhà nước, Thể thao - Y tế",Tỉnh Thái Nguyên,,Nguyễn Thanh Bình:444
568085,14/2023/QĐ-UBND,Quyết định 14/2023/QĐ-UBND sửa đổi Quy định hỗ trợ phẫu thuật tim cho trẻ em bị bệnh tim bẩm sinh trên địa bàn tỉnh Bắc Giang kèm theo Quyết định 208/2016/QĐ-UBND,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-14-2023-QD-UBND-sua-doi-Quyet-dinh-208-2016-QD-UBND-Bac-Giang-568085.aspx,Quyết định,Thể thao - Y tế,Tỉnh Bắc Giang,,Mai Sơn:5363
645406,473/QĐ-UBND,"Quyết định 473/QĐ-UBND năm 2025 công bố Danh mục thủ tục hành chính sửa đổi, bổ sung trong lĩnh vực Khám bệnh, chữa bệnh thuộc phạm vi chức năng quản lý của Sở Y tế tỉnh Bình Định",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-473-QD-UBND-2025-cong-bo-thu-tuc-hanh-chinh-Kham-chua-benh-So-Y-te-Binh-Dinh-645406.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Bình Định,,Nguyễn Tuấn Thanh:5640
686472,1837/QĐ-TTPVHCC,Quyết định 1837/QĐ-TTPVHCC năm 2025 phê duyệt phương án tái cấu trúc nhóm thủ tục hành chính lĩnh vực Dược phẩm - Mỹ phẩm thuộc phạm vi quản lý của Ủy ban nhân dân thành phố Hà Nội do Trung tâm Phục vụ hành chính công thành phố Hà Nội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1837-QD-TTPVHCC-2025-phuong-an-tai-cau-truc-thu-tuc-hanh-chinh-Duoc-pham-Ha-Noi-686472.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Thành phố Hà Nội,,Cù Ngọc Trang:7430
687777,830/QĐ-QLD,Quyết định 830/QĐ-QLD năm 2025 thu hồi Giấy đăng ký lưu hành thuốc tại Việt Nam đối với thuốc đã được cấp giấy đăng ký lưu hành do Cục trưởng Cục Quản lý Dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-830-QD-QLD-2025-thu-hoi-Giay-dang-ky-luu-hanh-thuoc-tai-Viet-Nam-687777.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,,Nguyễn Thành Lâm:6355
242509,355/QĐ-QLD,Quyết định 355/QĐ-QLD năm 2014 về danh mục 05 thuốc sản xuất trong nước (thuốc tránh thai đăng ký lần đầu - số đăng ký có hiệu lực 02 năm) được cấp số đăng ký lưu hành tại Việt Nam - Đợt 145 do Cục trưởng Cục Quản lý Dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-355-QD-QLD-2014-danh-muc-05-thuoc-san-xuat-trong-nuoc-cap-so-dang-ky-luu-hanh-242509.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,,Trương Quốc Cường:2131
309928,1568/QĐ-BYT,Quyết định 1568/QĐ-BYT năm 2016 phê duyệt kế hoạch nhân rộng và phát triển mô hình phòng khám bác sĩ gia đình tại Việt Nam giai đoạn 2016-2020 do Bộ trưởng Bộ Y tế ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-1568-QD-BYT-nhan-rong-phat-trien-mo-hinh-phong-kham-bac-si-gia-dinh-2016-2020-309928.aspx,Quyết định,Thể thao - Y tế,Bộ Y tế,,Nguyễn Thị Kim Tiến:1813
326804,1371/QĐ-BYT,Quyết định 1371/QĐ-BYT công bố thủ tục hành chính trong Thông tư 03/2016/TT-BYT về hoạt động kinh doanh dược liệu do Bộ truởng Bộ Y tế ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1371-QD-BYT-thu-tuc-hanh-chinh-trong-03-2016-TT-BYT-hoat-dong-kinh-doanh-duoc-lieu-2016-326804.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Bộ Y tế,,Phạm Lê Tuấn:4599
311805,824/QĐ-TTg,"Quyết định 824/QĐ-TTg năm 2016 về Phương án đơn giản hóa thủ tục hành chính, quy định liên quan đến khám, chữa bệnh cho người dân thuộc phạm vi chức năng quản lý Bộ Y tế do Thủ tướng Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-824-QD-TTg-phuong-an-don-gian-hoa-thu-tuc-hanh-chinh-quy-dinh-kham-chua-benh-2016-311805.aspx,Quyết định,Thể thao - Y tế,Thủ tướng Chính phủ,,Nguyễn Xuân Phúc:1849
685473,882/QĐ-UBND,"Quyết định 882/QĐ-UBND năm 2025 công bố Danh mục 01 thủ tục hành chính cấp tỉnh, xã mới; 01 thủ tục hành chính cấp tỉnh, xã được sửa đổi, bổ sung lĩnh vực Bảo hiểm y tế và bãi bỏ 01 thủ tục hành chính cấp tỉnh, huyện lĩnh vực Tài chính y tế thuộc phạm vi chức năng quản lý của Sở Y tế tỉnh Vĩnh Long",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-882-QD-UBND-2025-thu-tuc-hanh-chinh-Bao-hiem-y-te-So-Y-te-Vinh-Long-685473.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Vĩnh Long,,Nguyễn Quỳnh Thiện:6870
539816,26/2022/QĐ-UBND,Quyết định 26/2022/QĐ-UBND Quy định phân cấp quản lý nhà nước về an toàn thực phẩm thuộc trách nhiệm quản lý của ngành công thương trên địa bàn tỉnh Trà Vinh,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-26-2022-QD-UBND-phan-cap-quan-ly-an-toan-thuc-pham-nganh-cong-thuong-Tra-Vinh-539816.aspx,Quyết định,Thể thao - Y tế,Tỉnh Trà Vinh,,Lê Văn Hẳn:5173
690697,3536/QĐ-UBND,"Quyết định 3536/QĐ-UBND năm 2024 phê duyệt các quy trình nội bộ, quy trình điện tử trong giải quyết các thủ tục hành chính thuộc thẩm quyền quản lý của Sở Y tế Nghệ An",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-3536-QD-UBND-2024-quy-trinh-thu-tuc-hanh-chinh-So-Y-te-Nghe-An-690697.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Nghệ An,,Bùi Đình Long:5480
593617,58/2023/QĐ-UBND,"Quyết định 58/2023/QĐ-UBND quy định về chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Y tế tỉnh Bến Tre",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-58-2023-QD-UBND-chuc-nang-nhiem-vu-So-Y-te-Ben-Tre-593617.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Bến Tre,,Trần Ngọc Tam:4641
648902,20/2025/QĐ-UBND,"Quyết định 20/2025/QĐ-UBND quy định về chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Y tế tỉnh Vĩnh Long",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-20-2025-QD-UBND-chuc-nang-nhiem-vu-quyen-han-So-Y-te-Vinh-Long-648902.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Vĩnh Long,,Lữ Quang Ngời:5722
326803,4622/QĐ-BYT,Quyết định 4622/QĐ-BYT năm 2015 công bố thủ tục hành chính thuộc phạm vi chức năng quản lý của Bộ Y tế lĩnh vực Dược phẩm,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-4622-QD-BYT-2015-cong-bo-thu-tuc-hanh-chinh-linh-vuc-Duoc-pham-326803.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Bộ Y tế,,Nguyễn Viết Tiến:3492
695509,3281/QĐ-UBND,"Quyết định 3281/QĐ-UBND năm 2025 phê duyệt sửa đổi, bổ sung quy trình nội bộ, quy trình điện tử giải quyết thủ tục hành chính thuộc lĩnh vực An toàn thực phẩm thuộc phạm vi quản lý của ngành Công Thương trên địa bàn tỉnh Đồng Nai",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-3281-QD-UBND-2025-thu-tuc-hanh-chinh-An-toan-thuc-pham-nganh-Cong-Thuong-Dong-Nai-695509.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Đồng Nai,,Lê Trường Sơn:7806
658747,1703/QĐ-BYT,"Quyết định 1703/QĐ-BYT năm 2025 về Kế hoạch triển khai tháng cao điểm đấu tranh ngăn chặn, đẩy lùi tình trạng buôn lậu, gian lận thương mại, hàng giả, xâm phạm quyền sở hữu trí tuệ do Bộ trưởng Bộ Y tế ban hành",https://thuvienphapluat.vn/van-ban/Thuong-mai/Quyet-dinh-1703-QD-BYT-2025-ke-hoach-trien-khai-thang-cao-diem-dau-tranh-ngan-chan-buon-lau-658747.aspx,Quyết định,"Thương mại, Sở hữu trí tuệ, Thể thao - Y tế",Bộ Y tế,,Lê Đức Luận:7386
692857,10/2026/QĐ-UBND,Quyết định 10/2026/QĐ-UBND phân cấp giải quyết thủ tục hành chính lĩnh vực Dược phẩm thuộc thẩm quyền của Ủy ban nhân dân thành phố Đà Nẵng,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-10-2026-QD-UBND-phan-cap-giai-quyet-thu-tuc-hanh-chinh-linh-vuc-Duoc-pham-Da-Nang-692857.aspx,Quyết định,Thể thao - Y tế,Thành phố Đà Nẵng,,Nguyễn Thị Anh Thi:7660
693132,340/QĐ-UBND,"Quyết định 340/QĐ-UBND năm 2026 công bố Danh mục thủ tục hành chính sửa đổi, bổ sung và bị bãi bỏ lĩnh vực Thể dục thể thao thuộc thẩm quyền giải quyết của cấp tỉnh, cấp xã trên địa bàn tỉnh Lâm Đồng",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-340-QD-UBND-2026-cong-bo-thu-tuc-hanh-chinh-The-duc-the-thao-cap-tinh-Lam-Dong-693132.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Lâm Đồng,,Đinh Văn Tuấn:7859
589801,2592/QĐ-UBND,"Quyết định 2592/QĐ-UBND năm 2023 bãi bỏ Quyết định, Chỉ thị, Công điện, của Chủ tịch Ủy ban nhân dân tỉnh Vĩnh Phúc về công tác phòng, chống dịch bệnh COVID-19",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-2592-QD-UBND-2023-bai-bo-Quyet-dinh-Cong-dien-phong-chong-COVID19-Vinh-Phuc-589801.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Vĩnh Phúc,,Nguyễn Văn Khước:6285
593042,2576/QĐ-UBND,"Quyết định 2576/QĐ-UBND năm 2023 công bố danh mục thủ tục hành chính mới lĩnh vực tài chính y tế thuộc thẩm quyền giải quyết của cơ sở khám bệnh, chữa bệnh cấp tỉnh, cấp huyện trên địa bàn tỉnh Lâm Đồng",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-2576-QD-UBND-2023-cong-bo-thu-tuc-hanh-chinh-tai-chinh-y-te-cap-tinh-Lam-Dong-593042.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Lâm Đồng,,Võ Ngọc Hiệp:7367
586890,1840/QĐ-UBND,"Quyết định 1840/QĐ-UBND năm 2023 về phê duyệt quy trình nội bộ trong giải quyết thủ tục hành chính được sửa đổi, bổ sung thuộc phạm vi, chức năng quản lý của Sở Y tế tỉnh Điện Biên",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1840-QD-UBND-2023-quy-trinh-noi-bo-thu-tuc-hanh-chinh-So-Y-te-Dien-Bien-586890.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Điện Biên,,Lê Thành Đô:2623
589343,2535/QĐ-UBND,"Quyết định 2535/QĐ-UBND năm 2023 bãi bỏ một số Quyết định, Chỉ thị, Kế hoạch của Ủy ban nhân dân tỉnh Vĩnh Phúc về công tác phòng, chống dịch bệnh COVID-19",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-2535-QD-UBND-2023-bai-bo-mot-so-Quyet-dinh-cong-tac-phong-chong-COVID19-Vinh-Phuc-589343.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Vĩnh Phúc,,Nguyễn Văn Khước:6285
574852,14/2023/QĐ-UBND,"Quyết định 14/2023/QĐ-UBND về Quy định thu gom, vận chuyển và xử lý chất thải rắn y tế trên địa bàn tỉnh Tiền Giang",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-14-2023-QD-UBND-Quy-dinh-thu-gom-van-chuyen-chat-thai-ran-y-te-Tien-Giang-574852.aspx,Quyết định,Thể thao - Y tế,Tỉnh Tiền Giang,,Phạm Văn Trọng:597
685684,1767/QĐ-TTPVHCC,Quyết định 1767/QĐ-TTPVHCC năm 2025 phê duyệt phương án tái cấu trúc nhóm thủ tục hành chính lĩnh vực Bảo trợ xã hội thuộc phạm vi quản lý của Ủy ban nhân dân thành phố Hà Nội do Trung tâm Phục vụ hành chính công thành phố Hà Nội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-1767-QD-TTPVHCC-2025-tai-cau-truc-nhom-thu-tuc-hanh-chinh-linh-vuc-Bao-tro-xa-hoi-Ha-Noi-685684.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Thành phố Hà Nội,,Cù Ngọc Trang:7430
670192,99/QĐ-UBND,"Quyết định 99/QĐ-UBND năm 2022 công bố Danh mục thủ tục hành chính được sửa đổi, bổ sung bị bãi bỏ lĩnh vực Trang thiết bị y tế thuộc thẩm quyền giải quyết của Sở Y tế tỉnh Ninh Bình",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-99-QD-UBND-2022-cong-bo-thu-tuc-hanh-chinh-Trang-thiet-bi-y-te-So-Y-te-Ninh-Binh-670192.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Ninh Bình,,Tống Quang Thìn:5656
311914,1932/QĐ-BYT,Quyết định 1932/QĐ-BYT năm 2016 Hướng dẫn tẩy giun đường ruột tại cộng đồng do Bộ Y tế ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-1932-QD-BYT-huong-dan-tay-giun-duong-ruot-tai-cong-dong-2016-311914.aspx,Quyết định,Thể thao - Y tế,Bộ Y tế,,Nguyễn Viết Tiến:3492
312770,1955/QĐ-BYT,"Quyết định 1955/QĐ-BYT năm 2016 phê duyệt kế hoạch giám sát trọng điểm HIV, nhiễm trùng lây truyền qua đường tình dục và HIV lồng ghép hành vi của tỉnh, thành phố do Bộ Y tế ban hành",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-1955-QD-BYT-ke-hoach-giam-sat-trong-diem-HIV-nhiem-trung-lay-truyen-qua-duong-tinh-duc-2016-312770.aspx,Quyết định,"Thể thao - Y tế, Văn hóa - Xã hội",Bộ Y tế,,Nguyễn Thanh Long:3005
315699,917/QĐ-BHXH,Quyết định 917/QĐ-BHXH năm 2016 về Cổng tiếp nhận dữ liệu Hệ thống thông tin Giám định Bảo hiểm y tế phiên bản 2.0 do Bảo hiểm xã hội Việt Nam ban hành,https://thuvienphapluat.vn/van-ban/Bao-hiem/Quyet-dinh-917-QD-BHXH-cong-tiep-nhan-du-lieu-he-thong-thong-tin-giam-dinh-bao-hiem-y-te-2016-315699.aspx,Quyết định,"Bảo hiểm, Công nghệ thông tin, Thể thao - Y tế",Bảo hiểm xã hội Việt Nam,,Đỗ Văn Sinh:2607
662256,2074/QĐ-BYT,"Quyết định 2074/QĐ-BYT năm 2025 công bố thủ tục hành chính được sửa đổi, bổ sung lĩnh vực Y, Dược cổ truyền quy định tại Thông tư 15/2025/TT-BYT do Bộ trưởng Bộ Y tế ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-2074-QD-BYT-2025-cong-bo-thu-tuc-hanh-chinh-linh-vuc-Y-Duoc-co-truyen-662256.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Bộ Y tế,,Đỗ Xuân Tuyên:5795
599542,199/QĐ-UBND,"Quyết định 199/QĐ-UBND năm 2024 phê duyệt Đề án phát triển thể dục, thể thao tỉnh Phú Yên giai đoạn 2024-2025, định hướng đến năm 2030",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-199-QD-UBND-2024-phe-duyet-De-an-phat-trien-the-duc-the-thao-Phu-Yen-2024-2025-599542.aspx,Quyết định,Thể thao - Y tế,Tỉnh Phú Yên,,Đào Mỹ:6928
586336,46/2023/QĐ-UBND,"Quyết định 46/2023/QĐ-UBND về tiêu chuẩn, định mức sử dụng xe ô tô chuyên dùng lĩnh vực y tế trên địa bàn Thành phố Hồ Chí Minh",https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Quyet-dinh-46-2023-QD-UBND-tieu-chuan-o-to-chuyen-dung-linh-vuc-y-te-Ho-Chi-Minh-586336.aspx,Quyết định,"Tài chính nhà nước, Thể thao - Y tế",Thành phố Hồ Chí Minh,,Dương Anh Đức:6520
546795,4514/QĐ-UBND,"Quyết định 4514/QĐ-UBND năm 2022 công bố Danh mục thủ tục hành chính được sửa đổi, bổ sung trong lĩnh vực Tổ chức cán bộ thuộc thẩm quyền giải quyết của Sở Y tế tỉnh Thanh Hóa",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-4514-QD-UBND-2022-cong-bo-thu-tuc-hanh-chinh-to-chuc-can-bo-So-Y-te-Thanh-Hoa-546795.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Thanh Hóa,,Nguyễn Văn Thi:6584
685960,02400/QĐ-UBND,"Quyết định 02400/QĐ-UBND năm 2025 công bố Danh mục thủ tục hành chính được sửa đổi, bổ sung và bị bãi bỏ lĩnh vực Dân số, Bà mẹ - Trẻ em; Khám bệnh, chữa bệnh thuộc thẩm quyền giải quyết của Sở Y tế tỉnh Đắk Lắk",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-02400-QD-UBND-2025-cong-bo-thu-tuc-hanh-chinh-Dan-so-Ba-me-Tre-em-So-Y-te-Dak-Lak-685960.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế, Văn hóa - Xã hội",Tỉnh Đắk Lắk,,Nguyễn Thiên Văn:7474
242508,354/QĐ-QLD,Quyết định 354/QĐ-QLD năm 2014 về danh mục 03 thuốc sản xuất trong nước (thuốc điều trị ung thư đăng ký lần đầu - số đăng ký có hiệu lực 02 năm) được cấp số đăng ký lưu hành tại Việt Nam - Đợt 145 do Cục trưởng Cục Quản lý Dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-354-QD-QLD-2014-danh-muc-03-thuoc-san-xuat-trong-nuoc-cap-so-dang-ky-luu-hanh-242508.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,,Trương Quốc Cường:2131
242496,351/QĐ-QLD,Quyết định 351/QĐ-QLD năm 2014 về danh mục 02 thuốc nước ngoài (thuốc chứa hoạt chất kháng virus đăng ký lần đầu - số đăng ký có hiệu lực 02 năm) được cấp số đăng ký lưu hành tại Việt Nam - Đợt 86 do Cục trưởng Cục Quản lý dược ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-351-QD-QLD-2014-danh-muc-02-thuoc-nuoc-ngoai-duoc-cap-so-dang-ky-luu-hanh-242496.aspx,Quyết định,Thể thao - Y tế,Cục Quản lý dược,,Trương Quốc Cường:2131
598884,2637/QĐ-UBND,"Quyết định 2637/QĐ-UBND năm 2023 công bố Danh mục thủ tục hành chính được sửa đổi, bổ sung mức phí lĩnh vực Khám bệnh, chữa bệnh thuộc thẩm quyền giải quyết của Sở Y tế tỉnh Bà Rịa - Vũng Tàu",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Quyet-dinh-2637-QD-UBND-2023-cong-bo-thu-tuc-hanh-chinh-sua-doi-muc-phi-kham-benh-So-Y-te-Vung-Tau-598884.aspx,Quyết định,"Bộ máy hành chính, Thể thao - Y tế",Tỉnh Bà Rịa - Vũng Tàu,,Đặng Minh Thông:5881
